date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
4/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,127,1.2317
4/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.6304
4/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,130,1.2608
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,47.58,0.4615
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3960,38.4052
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2685,26.0399
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4900,47.5216
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,70.1,0.6798
4/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7470,72.4461
4/15/2017,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,92.6,0.8981
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,46.41,0.4501
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3687.5,35.7624
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2466.25,23.9184
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6750,65.4634
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,92.53,0.8973
4/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,9900,96.0129
5/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,87.9,0.8675
5/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,124.1,1.2247
5/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,55.69,0.5496
5/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4898,48.3371
5/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,110.39,1.0894
5/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7785,76.8282
5/15/2017,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5921
5/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,58,0.5724
5/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3550,35.034
5/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6800,67.1075
5/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,89,0.8783
5/15/2017,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,47,0.4638
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.4441
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,49.2,0.4856
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4704,46.4226
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2986,29.4681
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5276,52.0675
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,50,0.4934
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,88.05,0.8689
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,65.28,0.6442
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,99.59,0.9828
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,196,1.9343
5/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7708,76.0683
5/15/2017,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,50,0.4934
5/15/2017,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,64,0.6316
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,59.39,0.5861
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,5200,51.3175
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,3029,29.8924
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5200,51.3175
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,85.75,0.8463
5/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,9920,97.898
5/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,73,0.7204
5/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,138,1.3619
5/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.6415
5/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,120,1.1842
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,47.28,0.4666
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4000,39.475
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2650,26.1522
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5000,49.3437
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,64.43,0.6359
5/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6560,64.739
5/15/2017,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,98,0.9671
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,46.08,0.4548
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4270,42.1395
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2700,26.6456
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6750,66.614
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,89.5,0.8833
5/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,9900,97.7006
6/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,57.9,0.5695
6/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,121.3,1.1932
6/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,51.84,0.5099
6/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4806.5,47.2801
6/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,91.75,0.9026
6/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6879.5,67.6716
6/15/2017,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,80,0.7869
6/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,58,0.5705
6/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,4000,39.3468
6/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6800,66.8896
6/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,91,0.8951
6/15/2017,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,49,0.482
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.4427
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,56,0.5509
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4816,47.3736
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2674,26.3034
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5202,51.1706
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,50,0.4918
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,198,1.9477
6/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7813,76.8542
6/15/2017,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.5902
6/15/2017,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.6492
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,60.02,0.5904
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4880,48.0031
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1952,19.2013
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5200,51.1509
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,74.17,0.7295
6/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,8768,86.2483
6/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,81,0.7968
6/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,129,1.2689
6/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.6394
6/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,125,1.2296
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,44.8,0.4407
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4000,39.3468
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2420,23.8048
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5000,49.1836
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,62.2,0.6119
6/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5800,57.0529
6/15/2017,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,100,0.9837
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,48.39,0.476
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4320,42.4946
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2360,23.2146
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,7470,73.4802
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,75.19,0.7396
6/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,9180,90.301
7/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,60.6,0.5838
7/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,125.3,1.207
7/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,47.95,0.4619
7/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4300,41.4226
7/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,86.19,0.8303
7/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6380,61.4595
7/15/2017,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.6262
7/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,58,0.5587
7/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2000,19.2663
7/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6800,65.5054
7/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,92,0.8863
7/15/2017,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,51,0.4913
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.4335
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,54.05,0.5207
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4320,41.6152
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1875,18.0622
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5255,50.6222
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,48,0.4624
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,84.46,0.8136
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,65.56,0.6315
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,97.1,0.9354
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,198,1.9074
7/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7635,73.5491
7/15/2017,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,60,0.578
7/15/2017,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,66,0.6358
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,48.83,0.4704
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4770,45.9501
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1420,13.6791
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5100,49.1291
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,72.7,0.7003
7/15/2017,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7200,69.3587
7/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,cereals and tubers,Maize (white),KG,actual,Retail,KES,58,0.5587
7/15/2017,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.96007,pulses and nuts,Beans (dry),KG,actual,Retail,KES,118,1.1367
7/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.6262
7/15/2017,Rift Valley,Kajiado,Kajiado,-1.84153,36.7913,pulses and nuts,Beans (dry),KG,actual,Retail,KES,120,1.156
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize,KG,actual,Wholesale,KES,34.06,0.3281
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3500,33.716
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1605,15.4612
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,5000,48.1658
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans,KG,actual,Wholesale,KES,61.99,0.5972
7/15/2017,Rift Valley,Nakuru,Nakuru,-0.28296,36.0744,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,5590,53.8493
7/15/2017,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,91,0.8766
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,38.15,0.3675
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,4270,41.1336
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1830,17.6287
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,6840,65.8908
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,78.01,0.7515
7/15/2017,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,10350,99.7031
8/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,cereals and tubers,Maize (white),KG,actual,Retail,KES,47.8,0.4684
8/15/2017,Coast,Kilifi,Kilifi,-3.6301,39.85113,pulses and nuts,Beans (dry),KG,actual,Retail,KES,114.8,1.125
8/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,38.85,0.3808
8/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3524,34.5355
8/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,87.76,0.86
8/15/2017,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,6848,67.1109
8/15/2017,Coast,Tana River,Hola (Tana River),-1.5039143,40.0274159,cereals and tubers,Maize (white),KG,actual,Retail,KES,55.9,0.5478
8/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,45,0.441
8/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,2250,22.0502
8/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,7260,71.1486
8/15/2017,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,83,0.8134
8/15/2017,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,52,0.5096
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,45,0.441
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,45.58,0.4467
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,3656,35.8291
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1736,17.0129
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,4886,47.8832
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,48,0.4704
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (diesel),L,actual,Retail,KES,85.86,0.8414
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (kerosene),L,actual,Retail,KES,63.42,0.6215
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,KES,96.08,0.9416
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,199,1.9502
8/15/2017,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,7298,71.521
8/15/2017,North Eastern,Garissa,Garissa,-0.4564,39.64603,cereals and tubers,Maize (white),KG,actual,Retail,KES,65,0.637
